time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010452600000	4.08895	18.4093	4.80248	3.86695	0.458508	lidar	2.04455	4.26269	18.481	4.03876	18.4071	3.58287	1.35319
1477010452650000	3.90638	18.2362	4.8681	3.90747	0.5014	radar	7.17351	3.42433	18.8357	3.84606	18.2457	3.60683	1.34069
1477010452700000	3.65183	18.0953	4.94542	3.89979	0.461957	lidar	2.66908	3.45919	18.167	3.65611	18.0807	3.6306	1.32767
1477010452750000	3.48842	17.9447	4.88639	3.91204	0.437961	radar	3.38861	4.3011	17.9267	3.46891	17.9122	3.65415	1.31415
1477010452800000	3.26236	17.778	4.9442	3.91655	0.416592	lidar	1.18696	3.12525	17.7493	3.28449	17.7402	3.67748	1.30013
1477010452850000	3.08385	17.594	4.98535	3.94808	0.441968	radar	2.404	2.65664	17.888	3.10287	17.565	3.70057	1.2856
1477010452900000	2.90413	17.4765	4.94779	3.94771	0.417173	lidar	6.12408	2.9449	17.8154	2.92405	17.3866	3.72343	1.27057
1477010452950000	2.76293	17.2598	4.9847	4.00023	0.470962	radar	3.16872	3.26647	17.0897	2.74805	17.2051	3.74603	1.25505
1477010453000000	2.58765	17.0742	4.99734	4.01765	0.463677	lidar	0.0798825	2.55407	17.0853	2.57486	17.0205	3.76838	1.23904
1477010453050000	2.42338	16.908	4.93955	4.02003	0.42392	radar	2.08665	2.55039	16.8884	2.4045	16.833	3.79045	1.22254
1477010453100000	2.25869	16.7357	4.93338	4.03268	0.414263	lidar	0.510796	2.25371	16.8334	2.23695	16.6427	3.81225	1.20556
1477010453150000	2.08423	16.5403	4.93125	4.03988	0.387929	radar	5.00039	1.57735	16.0489	2.07221	16.4497	3.83377	1.1881
1477010453200000	1.92968	16.3101	4.96545	4.06824	0.397489	lidar	2.26844	1.88972	16.1054	1.91027	16.2539	3.85499	1.17016
1477010453250000	1.77233	16.134	4.92773	4.07132	0.368243	radar	1.05117	1.74363	16.2687	1.75112	16.0557	3.8759	1.15175
1477010453300000	1.56719	15.9659	4.96051	4.06032	0.333593	lidar	1.7499	1.44745	16.0853	1.59474	15.8549	3.8965	1.13288
1477010453350000	1.44106	15.7348	5.00441	4.10368	0.378723	radar	2.06589	1.6097	15.5526	1.44111	15.6517	3.91678	1.11355
1477010453400000	1.26864	15.5172	5.04557	4.11412	0.368125	lidar	0.832164	1.18395	15.4284	1.29021	15.4463	3.93673	1.09376
1477010453450000	1.11212	15.3244	5.03519	4.11964	0.34927	radar	0.969006	0.828993	15.528	1.14201	15.2386	3.95633	1.07353
1477010453500000	0.90087	15.1067	5.11182	4.11222	0.319034	lidar	2.45749	0.722706	15.0075	0.996486	15.0288	3.97559	1.05286
1477010453550000	0.753424	14.9259	5.05719	4.11095	0.287934	radar	2.4414	1.03147	15.2134	0.853604	14.8169	3.99449	1.03175
1477010453600000	0.650375	14.711	5.02645	4.141	0.306489	lidar	0.487718	0.737301	14.7047	0.71333	14.603	4.01303	1.01022
1477010453650000	0.538818	14.47	5.06316	4.17908	0.343706	radar	1.78868	0.722177	14.2445	0.575628	14.3872	4.03118	0.988266
1477010453700000	0.365109	14.2483	5.10902	4.17918	0.323165	lidar	0.884918	0.253435	14.2028	0.440459	14.1696	4.04896	0.965901
1477010453750000	0.245022	13.9967	5.1832	4.21741	0.366374	radar	3.16234	-0.0328025	13.9604	0.307779	13.9502	4.06635	0.943133
1477010453800000	0.228716	13.7475	5.11117	4.28042	0.419601	lidar	3.659	0.459172	13.6856	0.177545	13.7292	4.08333	0.919968
1477010453850000	0.12622	13.505	5.14898	4.3095	0.437007	radar	1.01414	0.0524417	13.6377	0.0497099	13.5065	4.09991	0.896416
1477010453900000	-0.0403944	13.2748	5.1969	4.30248	0.401798	lidar	1.46305	-0.190344	13.2856	-0.0757753	13.2823	4.11607	0.872484
1477010453950000	-0.158472	13.0562	5.15765	4.30591	0.373498	radar	1.08925	-0.275042	13.1456	-0.198962	13.0566	4.13181	0.848183
1477010454000000	-0.16461	12.8292	5.07486	4.36115	0.419052	lidar	3.35199	0.0462308	12.9301	-0.319903	12.8295	4.14712	0.82352
1477010454050000	-0.283271	12.6037	5.04081	4.35855	0.380055	radar	3.5408	-0.684792	12.3563	-0.438654	12.6011	4.16199	0.798506
1477010454100000	-0.402492	12.3681	5.06339	4.36283	0.361796	lidar	0.356378	-0.476482	12.3633	-0.555273	12.3714	4.17641	0.773149
1477010454150000	-0.526946	12.1593	5.03188	4.35432	0.323294	radar	3.8094	-0.972122	12.5207	-0.669817	12.1404	4.19038	0.747461
1477010454200000	-0.605135	11.9396	5.0084	4.37135	0.324901	lidar	0.537836	-0.582624	12.0386	-0.78235	11.9083	4.20389	0.721451
1477010454250000	-0.731597	11.7115	5.01149	4.36377	0.291433	radar	2.79146	-1.26757	11.6495	-0.892931	11.6751	4.21694	0.695129
1477010454300000	-0.926714	11.4687	5.09096	4.33072	0.232576	lidar	4.1294	-1.17212	11.3988	-1.00163	11.4409	4.22951	0.668505
1477010454350000	-1.03299	11.2428	5.04393	4.32533	0.198565	radar	2.85593	-0.891441	10.959	-1.1085	11.2057	4.2416	0.641592
1477010454400000	-1.20917	11.0161	5.09013	4.29861	0.15435	lidar	2.20993	-1.39289	11.0424	-1.21362	10.9695	4.25321	0.614399
1477010454450000	-1.28807	10.7703	5.12267	4.32663	0.190565	radar	1.35432	-1.29894	10.9012	-1.31706	10.7324	4.26433	0.586937
1477010454500000	-1.41684	10.517	5.16377	4.3242	0.176081	lidar	0.892233	-1.49687	10.4198	-1.41889	10.4945	4.27495	0.559219
1477010454550000	-1.50321	10.2549	5.20923	4.34742	0.202311	radar	1.47441	-1.59293	10.0212	-1.51917	10.2559	4.28507	0.531256
1477010454600000	-1.60193	10.0442	5.17657	4.35001	0.193933	lidar	1.95716	-1.61875	10.2374	-1.61797	10.0165	4.29468	0.503058
1477010454650000	-1.69138	9.81408	5.15041	4.35564	0.185184	radar	0.514001	-1.59701	9.96554	-1.71539	9.77637	4.30378	0.47464
1477010454700000	-1.76631	9.59331	5.1169	4.36797	0.189174	lidar	0.818762	-1.73381	9.71347	-1.81147	9.53564	4.31236	0.446011
1477010454750000	-1.87549	9.34188	5.16821	4.37427	0.193244	radar	2.54439	-2.27191	9.37316	-1.90631	9.29431	4.32042	0.417185
1477010454800000	-1.95611	9.0504	5.22094	4.39173	0.201722	lidar	4.09731	-1.93833	8.77028	-1.99998	9.05243	4.32796	0.388174
1477010454850000	-2.04307	8.82694	5.17299	4.39015	0.179455	radar	1.81972	-1.96565	9.13274	-2.09256	8.81003	4.33496	0.35899
1477010454900000	-2.13904	8.57512	5.19096	4.3935	0.172596	lidar	0.149993	-2.1768	8.5411	-2.18412	8.56717	4.34144	0.329646
1477010454950000	-2.26717	8.32154	5.22978	4.38198	0.147291	radar	2.83226	-2.65863	8.19477	-2.27474	8.32388	4.34737	0.300154
1477010455000000	-2.31416	8.08753	5.18858	4.40339	0.164323	lidar	0.793011	-2.21875	8.15339	-2.3645	8.0802	4.35277	0.270528
1477010455050000	-2.37847	7.87371	5.13053	4.41094	0.160398	radar	5.50603	-2.273	8.52315	-2.45348	7.83617	4.35763	0.240781
1477010455100000	-2.49169	7.62272	5.16387	4.40361	0.141989	lidar	0.690783	-2.59674	7.60288	-2.54177	7.59183	4.36194	0.210925
1477010455150000	-2.65567	7.38812	5.17087	4.36071	0.0647326	radar	5.63269	-3.08256	7.38874	-2.62944	7.34723	4.3657	0.180973
1477010455200000	-2.75946	7.13244	5.19731	4.35907	0.0587913	lidar	0.342619	-2.79865	7.064	-2.71658	7.10238	4.36892	0.15094
1477010455250000	-2.82077	6.89741	5.18132	4.37871	0.0871578	radar	1.67046	-2.79412	7.20818	-2.80326	6.85734	4.37158	0.120837
1477010455300000	-2.86338	6.68836	5.10721	4.3961	0.10249	lidar	2.55442	-2.74651	6.86867	-2.88957	6.61214	4.37369	0.0906778
1477010455350000	-2.92932	6.46531	5.04214	4.39239	0.0746298	radar	4.08506	-2.57673	6.36755	-2.97559	6.36681	4.37525	0.0604766
1477010455400000	-2.98398	6.22873	5.02092	4.40563	0.0856153	lidar	0.385762	-2.90217	6.22989	-3.0614	6.12139	4.37625	0.0302462
1477010455450000	-3.10137	5.98175	5.06686	4.39564	0.0720347	radar	3.35689	-3.50172	6.10796	-3.14709	5.87592	4.3767	-7.7421e-16
1477010455500000	-3.18352	5.7085	5.11066	4.40117	0.0739736	lidar	1.65784	-3.17781	5.53101	-3.23274	5.63044	4.3766	-0.0302486
1477010455550000	-3.29299	5.46157	5.11497	4.38077	0.0286924	radar	2.2268	-3.19736	5.19093	-3.31843	5.38497	4.37594	-0.0604861
1477010455600000	-3.38939	5.20085	5.14964	4.37892	0.0248632	lidar	0.587502	-3.43031	5.10507	-3.40424	5.13955	4.37473	-0.0906993
1477010455650000	-3.45649	4.95497	5.14892	4.39244	0.0467539	radar	0.248752	-3.4281	4.94644	-3.49026	4.89422	4.37296	-0.120875
1477010455700000	-3.57055	4.67802	5.21809	4.38545	0.0365237	lidar	2.17377	-3.69435	4.52196	-3.57657	4.64902	4.37064	-0.150999
1477010455750000	-3.68002	4.42565	5.22771	4.36544	-0.00714988	radar	2.21202	-3.50501	4.17643	-3.66325	4.40398	4.36777	-0.181059
1477010455800000	-3.81282	4.1555	5.29623	4.3516	-0.0213161	lidar	2.61014	-4.00238	4.04684	-3.75039	4.15913	4.36435	-0.211042
1477010455850000	-3.89308	3.91461	5.28448	4.36273	0.00468398	radar	1.19352	-4.06447	4.10977	-3.83806	3.91452	4.36038	-0.240933
1477010455900000	-3.96552	3.68132	5.24913	4.36747	0.00886915	lidar	0.656051	-3.88053	3.75177	-3.92635	3.67019	4.35587	-0.270721
1477010455950000	-4.06762	3.47463	5.19557	4.34879	-0.0281063	radar	4.13894	-4.23729	3.88878	-4.01533	3.42616	4.35081	-0.300392
1477010456000000	-4.15876	3.23005	5.19726	4.34811	-0.0273119	lidar	0.00871521	-4.15119	3.21968	-4.10509	3.18248	4.34522	-0.329933
1477010456050000	-4.27446	2.97609	5.22858	4.33286	-0.0541256	radar	0.762556	-4.27467	2.88187	-4.19571	2.93919	4.33908	-0.359331
1477010456100000	-4.36408	2.70299	5.26671	4.33685	-0.0459216	lidar	1.32576	-4.32451	2.55034	-4.28727	2.69633	4.33241	-0.388573
1477010456150000	-4.45076	2.45335	5.26634	4.34239	-0.0310966	radar	0.19681	-4.38481	2.39989	-4.37985	2.45393	4.32521	-0.417647
1477010456200000	-4.55518	2.18912	5.30219	4.34099	-0.0295275	lidar	0.669384	-4.61223	2.09192	-4.47352	2.21205	4.31749	-0.446541
1477010456250000	-4.66528	1.95761	5.29114	4.3156	-0.0846946	radar	4.01125	-4.29257	1.92854	-4.56836	1.97072	4.30924	-0.475242
1477010456300000	-4.78061	1.68505	5.34552	4.31259	-0.0808248	lidar	1.59288	-4.86829	1.53442	-4.66444	1.72998	4.30047	-0.503737
1477010456350000	-4.90454	1.43629	5.36907	4.2953	-0.107715	radar	0.544656	-4.98165	1.43611	-4.76186	1.48989	4.29119	-0.532014
1477010456400000	-4.96418	1.20142	5.3138	4.30218	-0.0975791	lidar	4.91832	-4.66779	1.28643	-4.86067	1.25049	4.2814	-0.560063
1477010456450000	-5.05988	0.983291	5.26362	4.29932	-0.0912966	radar	1.10868	-4.98594	1.10894	-4.96094	1.01182	4.2711	-0.58787
1477010456500000	-5.12116	0.750218	5.21747	4.30578	-0.0819627	lidar	3.95754	-4.85498	0.825662	-5.06277	0.77393	4.26031	-0.615424
1477010456550000	-5.21473	0.457415	5.29818	4.31131	-0.0749836	radar	5.2584	-4.84736	0.18101	-5.16621	0.536876	4.24903	-0.642715
1477010456600000	-5.28976	0.21656	5.27303	4.3151	-0.0679699	lidar	1.52615	-5.1231	0.257311	-5.27133	0.300706	4.23725	-0.669729
1477010456650000	-5.39921	-0.0187834	5.25379	4.31806	-0.0443262	radar	5.90613	-5.99809	-0.290765	-5.3782	0.0654719	4.225	-0.696457
1477010456700000	-5.47038	-0.257814	5.22837	4.3237	-0.0367356	lidar	1.6168	-5.29972	-0.212982	-5.4869	-0.168772	4.21227	-0.722888
1477010456750000	-5.59108	-0.441658	5.15851	4.29892	-0.0719614	radar	3.87122	-5.64447	-0.144522	-5.59748	-0.401971	4.19907	-0.749011
1477010456800000	-5.72801	-0.627198	5.1037	4.27336	-0.100505	lidar	2.75338	-5.85359	-0.445801	-5.71001	-0.634069	4.18541	-0.774816
1477010456850000	-5.84304	-0.854245	5.1291	4.25188	-0.141985	radar	5.40296	-5.30947	-0.724468	-5.82456	-0.865006	4.17129	-0.800292
1477010456900000	-5.93824	-1.12214	5.17422	4.26054	-0.120861	lidar	1.41679	-5.87835	-1.26863	-5.94118	-1.09472	4.15673	-0.825429
1477010456950000	-6.02668	-1.38967	5.21208	4.27078	-0.100378	radar	2.7949	-5.68069	-1.52871	-6.05993	-1.32316	4.14172	-0.850218
1477010457000000	-6.16534	-1.59708	5.18781	4.25008	-0.120597	lidar	1.08975	-6.27264	-1.50938	-6.18087	-1.55025	4.12629	-0.87465
1477010457050000	-6.30936	-1.83189	5.25318	4.21913	-0.176334	radar	4.10348	-6.11355	-1.75966	-6.30406	-1.77593	4.11042	-0.898715
1477010457100000	-6.41519	-2.08141	5.26868	4.22161	-0.161715	lidar	0.49856	-6.34007	-2.13685	-6.42954	-2.00014	4.09414	-0.922403
1477010457150000	-6.56684	-2.28425	5.23805	4.19873	-0.178427	radar	3.06211	-6.99344	-2.17445	-6.55738	-2.22281	4.07745	-0.945708
1477010457200000	-6.71645	-2.49351	5.22463	4.17824	-0.193392	lidar	0.46746	-6.79288	-2.4458	-6.68761	-2.44386	4.06035	-0.968618
1477010457250000	-6.87265	-2.70552	5.22789	4.15607	-0.211926	radar	1.1105	-7.14408	-2.67584	-6.82029	-2.66323	4.04286	-0.991128
1477010457300000	-6.96439	-2.9747	5.26453	4.17483	-0.173603	lidar	2.51838	-6.8003	-3.10086	-6.95546	-2.88084	4.02498	-1.01323
1477010457350000	-7.09327	-3.19882	5.2449	4.1715	-0.16174	radar	0.267476	-7.13937	-3.22028	-7.09316	-3.09663	4.00673	-1.03491
1477010457400000	-7.21809	-3.39445	5.20127	4.15858	-0.169433	lidar	1.38123	-7.12118	-3.26434	-7.23344	-3.31051	3.9881	-1.05617
1477010457450000	-7.36402	-3.64195	5.2393	4.15581	-0.160167	radar	4.46364	-7.77186	-4.08999	-7.37632	-3.5224	3.96912	-1.077
1477010457500000	-7.52385	-3.78105	5.1466	4.11627	-0.202948	lidar	4.82852	-7.49009	-3.49081	-7.52184	-3.73223	3.94978	-1.09739
1477010457550000	-7.66879	-3.98964	5.15147	4.10343	-0.209186	radar	0.462988	-7.52393	-3.88213	-7.67004	-3.93992	3.9301	-1.11733
1477010457600000	-7.82275	-4.21813	5.17749	4.09655	-0.203893	lidar	0.509661	-7.88049	-4.29783	-7.82094	-4.14539	3.91009	-1.13683
1477010457650000	-7.97384	-4.43621	5.18396	4.08907	-0.199286	radar	0.395313	-8.08524	-4.57834	-7.97457	-4.34854	3.88974	-1.15586
1477010457700000	-8.13465	-4.67435	5.22389	4.08498	-0.190793	lidar	1.23581	-8.22492	-4.79812	-8.13095	-4.5493	3.86909	-1.17444
1477010457750000	-8.27376	-4.87882	5.15935	4.08637	-0.165883	radar	2.53018	-8.453	-4.95621	-8.29011	-4.74759	3.84812	-1.19254
1477010457800000	-8.40587	-5.09832	5.15965	4.08826	-0.152952	lidar	0.287637	-8.33552	-5.1059	-8.45204	-4.94331	3.82686	-1.21018
1477010457850000	-8.55239	-5.26689	5.07355	4.07545	-0.152233	radar	3.98103	-8.55062	-4.79248	-8.61678	-5.13637	3.8053	-1.22733
1477010457900000	-8.74336	-5.46486	5.09417	4.05265	-0.171072	lidar	1.71889	-8.91477	-5.51752	-8.78433	-5.32669	3.78346	-1.244
1477010457950000	-8.90227	-5.66223	5.08091	4.04389	-0.169162	radar	0.337437	-9.04115	-5.69364	-8.95469	-5.51417	3.76136	-1.26019
1477010458000000	-9.05953	-5.84866	5.06691	4.03188	-0.173882	lidar	0.148614	-9.03391	-5.80267	-9.12788	-5.69872	3.73899	-1.27588
1477010458050000	-9.19827	-6.00696	4.97483	4.02271	-0.169269	radar	6.28262	-8.86897	-5.41973	-9.30388	-5.88026	3.71636	-1.29109
1477010458100000	-9.37833	-6.10951	4.89315	3.97851	-0.215579	lidar	4.90727	-9.30811	-5.82368	-9.4827	-6.05868	3.69349	-1.30579
1477010458150000	-9.55371	-6.29201	4.9007	3.96484	-0.218722	radar	0.899493	-9.80646	-6.41174	-9.66432	-6.23389	3.67039	-1.31999
1477010458200000	-9.69319	-6.50103	4.91211	3.97354	-0.19387	lidar	0.518978	-9.62547	-6.55958	-9.84874	-6.4058	3.64706	-1.33369
1477010458250000	-9.91572	-6.65989	4.96373	3.93419	-0.235048	radar	6.97202	-10.6688	-6.35543	-10.0359	-6.57431	3.62351	-1.34689
1477010458300000	-10.1191	-6.82323	4.97352	3.90858	-0.252221	lidar	0.627133	-10.2246	-6.83402	-10.2259	-6.73933	3.59976	-1.35957
1477010458350000	-10.3042	-6.98472	4.98471	3.88974	-0.26179	radar	1.0308	-10.2205	-6.71044	-10.4186	-6.90075	3.5758	-1.37175
1477010458400000	-10.5333	-7.16392	5.03337	3.86522	-0.27516	lidar	3.56775	-10.7616	-7.29159	-10.614	-7.05849	3.55166	-1.38342
1477010458450000	-10.7394	-7.3051	5.03478	3.83683	-0.294482	radar	1.88984	-10.8944	-6.83335	-10.8121	-7.21245	3.52733	-1.39457
1477010458500000	-10.9852	-7.46559	5.08066	3.80557	-0.314201	lidar	3.52057	-11.2219	-7.56979	-11.0128	-7.36252	3.50283	-1.40521
1477010458550000	-11.1745	-7.60519	5.03941	3.78836	-0.315851	radar	1.25111	-10.986	-7.3707	-11.2161	-7.50861	3.47816	-1.41533
1477010458600000	-11.3236	-7.76122	4.99599	3.79147	-0.293229	lidar	3.18231	-11.0934	-7.6776	-11.422	-7.65064	3.45334	-1.42495
1477010458650000	-11.5196	-7.88763	4.96351	3.76934	-0.3027	radar	1.80872	-11.4213	-7.46085	-11.6304	-7.78849	3.42838	-1.43404
1477010458700000	-11.7003	-7.9925	4.91049	3.74568	-0.314374	lidar	3.09492	-11.5269	-7.8215	-11.8413	-7.92208	3.40327	-1.44262
1477010458750000	-11.8945	-8.10485	4.83745	3.72272	-0.323416	radar	1.85958	-11.9422	-7.88317	-12.0546	-8.05131	3.37803	-1.45069
1477010458800000	-12.11	-8.19545	4.81814	3.68702	-0.34796	lidar	0.708945	-12.09	-8.08828	-12.2702	-8.17609	3.35267	-1.45824
1477010458850000	-12.3361	-8.32338	4.89367	3.66715	-0.349627	radar	2.67497	-12.4462	-8.02117	-12.4881	-8.29633	3.3272	-1.46528
1477010458900000	-12.54	-8.4042	4.85551	3.63599	-0.367285	lidar	1.83194	-12.4231	-8.2599	-12.7082	-8.41193	3.30162	-1.47181
1477010458950000	-12.7468	-8.48923	4.79117	3.60663	-0.383059	radar	1.72095	-12.7461	-8.19449	-12.9304	-8.5228	3.27594	-1.47783
1477010459000000	-13.0239	-8.57815	4.84833	3.56392	-0.410709	lidar	4.06882	-13.2911	-8.64594	-13.1547	-8.62886	3.25017	-1.48334
1477010459050000	-13.2724	-8.67818	4.90628	3.5396	-0.412535	radar	2.76583	-13.7929	-8.47158	-13.381	-8.73002	3.22432	-1.48835
1477010459100000	-13.494	-8.72505	4.87323	3.50074	-0.435673	lidar	1.85525	-13.384	-8.57583	-13.6092	-8.82619	3.19839	-1.49285
1477010459150000	-13.7119	-8.76378	4.79179	3.458	-0.467365	radar	3.71243	-13.6376	-8.26343	-13.8392	-8.91729	3.1724	-1.49684
1477010459200000	-13.9369	-8.87639	4.80911	3.45331	-0.444131	lidar	0.958769	-13.9959	-8.99264	-14.0709	-9.00324	3.14634	-1.50034
1477010459250000	-14.1874	-8.96861	4.89523	3.44159	-0.423543	radar	2.95442	-14.4737	-8.79552	-14.3043	-9.08395	3.12023	-1.50335
1477010459300000	-14.4096	-9.08186	4.89977	3.44238	-0.396736	lidar	0.705145	-14.4273	-9.1875	-14.5391	-9.15936	3.09407	-1.50585
1477010459350000	-14.6391	-9.15237	4.88196	3.42239	-0.398739	radar	0.269331	-14.5757	-9.32634	-14.7754	-9.22939	3.06788	-1.50787
1477010459400000	-14.9247	-9.14924	4.91939	3.36179	-0.447124	lidar	1.96072	-15.062	-9.04396	-15.013	-9.29397	3.04164	-1.50941
1477010459450000	-15.1827	-9.2228	4.95433	3.34717	-0.436136	radar	4.5507	-15.6189	-9.69365	-15.2517	-9.35302	3.01538	-1.51046
1477010459500000	-15.4459	-9.34002	5.00191	3.35337	-0.401211	lidar	5.40214	-15.6682	-9.56749	-15.4916	-9.40649	2.9891	-1.51103
1477010459550000	-15.6897	-9.36779	4.95555	3.31742	-0.428361	radar	2.06455	-15.9381	-9.35751	-15.7324	-9.45431	2.96281	-1.51112
1477010459600000	-15.9463	-9.45397	4.98313	3.31487	-0.405015	lidar	2.16608	-16.0862	-9.59819	-15.9741	-9.49642	2.9365	-1.51075
1477010459650000	-16.1982	-9.46176	4.96212	3.275	-0.433689	radar	2.29858	-16.6033	-8.85459	-16.2164	-9.53277	2.9102	-1.50991
1477010459700000	-16.4499	-9.45605	4.96298	3.23611	-0.454323	lidar	0.489013	-16.4229	-9.37029	-16.4594	-9.5633	2.88389	-1.50861
1477010459750000	-16.6691	-9.45398	4.9052	3.20286	-0.472909	radar	5.17474	-16.011	-9.33486	-16.7027	-9.58797	2.85759	-1.50685
1477010459800000	-16.9518	-9.44005	4.95288	3.16294	-0.49115	lidar	1.44659	-17.1132	-9.43043	-16.9464	-9.60673	2.83131	-1.50465
1477010459850000	-17.2034	-9.50071	4.98143	3.16951	-0.447417	radar	7.90603	-16.9255	-10.8571	-17.1903	-9.61954	2.80504	-1.50199
1477010459900000	-17.4633	-9.51973	4.9971	3.15292	-0.440177	lidar	0.507682	-17.5448	-9.57485	-17.4342	-9.62636	2.7788	-1.4989
1477010459950000	-17.7213	-9.50795	4.99204	3.12082	-0.457458	radar	1.69728	-18.1371	-9.39146	-17.6781	-9.62717	2.75258	-1.49537
1477010460000000	-17.9758	-9.47596	5.00014	3.08669	-0.470575	lidar	0.180481	-17.9724	-9.42299	-17.9216	-9.62194	2.7264	-1.49142
1477010460050000	-18.2204	-9.43662	4.9771	3.0479	-0.496105	radar	0.705088	-18.3083	-9.18778	-18.1648	-9.61064	2.70025	-1.48704
1477010460100000	-18.4227	-9.48358	4.90899	3.05867	-0.455966	lidar	2.36709	-18.2763	-9.60997	-18.4074	-9.59325	2.67415	-1.48224
1477010460150000	-18.659	-9.47127	4.91234	3.04551	-0.43873	radar	1.6903	-18.2443	-9.58547	-18.6493	-9.56977	2.64809	-1.47704
1477010460200000	-18.9073	-9.46349	4.91536	3.0318	-0.42898	lidar	0.271151	-18.9545	-9.51544	-18.8904	-9.54017	2.62208	-1.47143
1477010460250000	-19.1375	-9.42558	4.90992	3.01028	-0.424712	radar	3.95044	-18.6983	-9.02886	-19.1305	-9.50446	2.59612	-1.46542
1477010460300000	-19.383	-9.30583	4.93195	2.95072	-0.469153	lidar	2.99781	-19.2983	-9.09865	-19.3694	-9.46265	2.57021	-1.45902
1477010460350000	-19.6168	-9.2286	4.9116	2.90864	-0.499975	radar	1.12455	-19.7037	-8.79906	-19.6069	-9.41472	2.54437	-1.45224
1477010460400000	-19.8681	-9.10561	4.948	2.85545	-0.531907	lidar	1.29078	-19.8731	-8.96417	-19.8431	-9.36071	2.51859	-1.44507
1477010460450000	-20.1055	-9.00427	4.96163	2.81727	-0.54364	radar	4.93934	-20.3815	-7.67549	-20.0775	-9.30061	2.49288	-1.43754
1477010460500000	-20.2802	-9.13266	4.80296	2.88042	-0.444289	lidar	14.8592	-20.1607	-9.59663	-20.3102	-9.23446	2.46723	-1.42965
1477010460550000	-20.5191	-9.09091	4.81187	2.87143	-0.424803	radar	1.54388	-20.4587	-9.7448	-20.5409	-9.16227	2.44166	-1.4214
1477010460600000	-20.7402	-8.99545	4.81132	2.83723	-0.439752	lidar	0.711767	-20.6596	-8.91527	-20.7695	-9.08408	2.41616	-1.4128
1477010460650000	-20.9822	-8.91408	4.8267	2.81073	-0.447798	radar	2.4412	-21.5568	-8.5005	-20.9959	-8.99994	2.39073	-1.40386
1477010460700000	-21.1785	-8.84599	4.78045	2.79208	-0.444612	lidar	1.34351	-21.0195	-8.85082	-21.2198	-8.90987	2.36539	-1.39458
1477010460750000	-21.4117	-8.75746	4.78711	2.76504	-0.45519	radar	1.91374	-21.8628	-8.64129	-21.4412	-8.81393	2.34012	-1.38498
1477010460800000	-21.6049	-8.73265	4.71601	2.76833	-0.427018	lidar	1.85906	-21.5029	-8.87191	-21.6597	-8.71217	2.31494	-1.37506
1477010460850000	-21.7968	-8.58691	4.67828	2.70437	-0.498908	radar	6.62604	-21.9514	-7.41274	-21.8754	-8.60465	2.28985	-1.36482
1477010460900000	-21.9998	-8.51149	4.65378	2.68994	-0.487465	lidar	0.251486	-21.9793	-8.57089	-22.088	-8.49143	2.26484	-1.35429
1477010460950000	-22.2093	-8.40425	4.66914	2.67044	-0.473068	radar	1.94925	-22.1914	-7.70392	-22.2975	-8.37258	2.23991	-1.34346
1477010461000000	-22.44	-8.30735	4.69211	2.65435	-0.463933	lidar	1.19015	-22.5838	-8.35296	-22.5035	-8.24817	2.21508	-1.33234
1477010461050000	-22.6315	-8.18975	4.66992	2.62261	-0.480557	radar	0.940568	-22.3177	-8.57758	-22.7061	-8.11829	2.19034	-1.32094
1477010461100000	-22.8672	-7.95142	4.79597	2.5537	-0.527866	lidar	5.76065	-22.9861	-7.6724	-22.9049	-7.98301	2.16569	-1.30927
1477010461150000	-23.0582	-7.80007	4.78035	2.50534	-0.573607	radar	3.5311	-23.2693	-8.32031	-23.1	-7.84243	2.14113	-1.29733
1477010461200000	-23.2853	-7.62443	4.84849	2.47024	-0.578635	lidar	2.19689	-23.4777	-7.56583	-23.2911	-7.69663	2.11667	-1.28514
1477010461250000	-23.4852	-7.48632	4.86393	2.46192	-0.537267	radar	1.76684	-23.473	-7.02103	-23.4781	-7.54572	2.0923	-1.27271
1477010461300000	-23.6513	-7.3419	4.83099	2.43548	-0.537951	lidar	0.669152	-23.5408	-7.36069	-23.6609	-7.3898	2.06803	-1.26003
1477010461350000	-23.8422	-7.18271	4.8466	2.41475	-0.524182	radar	0.920492	-24.0505	-6.56969	-23.8393	-7.22897	2.04385	-1.24713
1477010461400000	-24.0042	-7.08795	4.76565	2.40968	-0.504024	lidar	2.11271	-23.9384	-7.26171	-24.0132	-7.06336	2.01977	-1.234
1477010461450000	-24.1717	-6.90546	4.77221	2.37092	-0.525521	radar	1.9641	-24.3577	-5.94086	-24.1825	-6.89307	1.99579	-1.22065
1477010461500000	-24.3321	-6.65518	4.84237	2.31484	-0.555632	lidar	3.2274	-24.2574	-6.4352	-24.347	-6.71823	1.97191	-1.2071
1477010461550000	-24.4995	-6.4783	4.83948	2.28211	-0.572364	radar	3.47717	-24.788	-7.18367	-24.5066	-6.53895	1.94812	-1.19335
1477010461600000	-24.5986	-6.33641	4.73799	2.25469	-0.574656	lidar	5.33803	-24.3008	-6.43799	-24.6612	-6.35538	1.92443	-1.17942
1477010461650000	-24.7394	-6.14719	4.73596	2.22354	-0.577108	radar	0.308133	-24.6108	-6.00878	-24.8107	-6.16764	1.90084	-1.1653
