1477010444850000	10.1718	1.34428	5.18715	0.229217	0.204735	radar	4.69198	10.5377	1.72555	10.1116	1.37011	0.2309	0.0596399
1477010444900000	10.3969	1.42647	5.15782	0.251832	0.220904	lidar	1.22448	10.2492	1.45907	10.3598	1.4321	0.242748	0.064287
1477010444950000	10.6297	1.51404	5.08233	0.27762	0.243326	radar	4.04261	10.9084	1.70343	10.6069	1.49721	0.254845	0.0691508
1477010445000000	10.8561	1.54575	5.05104	0.272458	0.222038	lidar	1.33545	10.7313	1.45265	10.853	1.56549	0.267188	0.0742341
1477010445050000	11.1207	1.59756	5.08805	0.272472	0.206646	radar	1.89323	11.4783	1.42876	11.0979	1.637	0.279772	0.0795394
1477010445100000	11.3992	1.64325	5.12303	0.268158	0.187498	lidar	1.91994	11.587	1.61462	11.3416	1.71179	0.292592	0.0850689
1477010445150000	11.6309	1.70219	5.08039	0.275245	0.186128	radar	0.907615	11.4763	1.53917	11.584	1.78992	0.305646	0.0908247
1477010445200000	11.8613	1.76672	5.06214	0.283291	0.184804	lidar	0.376099	11.7788	1.74591	11.8251	1.87144	0.318928	0.0968087
1477010445250000	12.1158	1.85691	5.11298	0.298444	0.190161	radar	1.3796	12.136	2.14937	12.0648	1.95639	0.332435	0.103023
1477010445300000	12.3591	1.88474	5.09475	0.285097	0.16158	lidar	0.732683	12.3226	1.78353	12.3029	2.04482	0.346162	0.109468
1477010445350000	12.6143	1.94522	5.13414	0.284587	0.148673	radar	0.991116	12.5457	1.77728	12.5394	2.13677	0.360106	0.116146
1477010445400000	12.8142	2.08065	5.10279	0.326752	0.192617	lidar	3.2968	12.5924	2.17509	12.7743	2.23227	0.374261	0.123057
1477010445450000	13.0793	2.18723	5.18676	0.341505	0.194757	radar	3.54694	13.2198	2.66441	13.0075	2.33136	0.388625	0.130203
1477010445500000	13.2821	2.32909	5.16052	0.381494	0.232913	lidar	2.49373	13.0875	2.40708	13.2388	2.43409	0.403192	0.137584
1477010445550000	13.4628	2.47838	5.06259	0.429768	0.285486	radar	10.769	12.7087	3.12439	13.4682	2.54047	0.417959	0.145201
1477010445600000	13.712	2.5923	5.08994	0.444399	0.285524	lidar	0.851744	13.836	2.62479	13.6955	2.65053	0.432922	0.153054
1477010445650000	13.9315	2.70746	5.07194	0.463081	0.292536	radar	0.199998	13.8302	2.73893	13.9208	2.7643	0.448076	0.161143
1477010445700000	14.1597	2.85971	5.09524	0.494252	0.312633	lidar	0.559134	14.2105	2.94205	14.1439	2.88179	0.463419	0.169467
1477010445750000	14.409	2.96775	5.15491	0.493973	0.286159	radar	1.57633	14.5568	2.87021	14.3646	3.00303	0.478945	0.178027
1477010445800000	14.6169	3.03914	5.1031	0.488126	0.262234	lidar	2.2725	14.4616	2.90734	14.583	3.12802	0.494652	0.186822
1477010445850000	14.8472	3.19157	5.15817	0.510605	0.268978	radar	3.82246	14.6754	3.96041	14.7989	3.25679	0.510535	0.195852
1477010445900000	15.0538	3.38356	5.18058	0.555389	0.307196	lidar	1.08259	15.0261	3.5067	15.0122	3.38932	0.526591	0.205114
1477010445950000	15.2644	3.55136	5.17187	0.588232	0.332586	radar	2.48784	15.3685	4.14761	15.2228	3.52563	0.542815	0.214608
1477010446000000	15.4776	3.73749	5.20044	0.622374	0.353545	lidar	0.635759	15.5236	3.82936	15.4306	3.66572	0.559205	0.224333
1477010446050000	15.6894	3.87229	5.18858	0.631912	0.343879	radar	0.989624	15.7234	3.4105	15.6356	3.80957	0.575757	0.234287
1477010446100000	15.9117	4.0138	5.19385	0.640472	0.333221	lidar	0.249749	15.9774	4.00094	15.8375	3.95718	0.592467	0.244468
1477010446150000	16.1069	4.17969	5.15522	0.669602	0.356791	radar	1.77022	16.3376	4.21632	16.0363	4.10854	0.609332	0.254875
1477010446200000	16.3046	4.373	5.17864	0.700719	0.3725	lidar	0.360349	16.3313	4.44499	16.2319	4.26363	0.626349	0.265505
1477010446250000	16.5146	4.53698	5.19441	0.713035	0.363005	radar	0.661478	16.7586	4.48231	16.4242	4.42242	0.643514	0.276356
1477010446300000	16.6937	4.7043	5.17555	0.73327	0.36593	lidar	0.467931	16.6039	4.67344	16.613	4.5849	0.660825	0.287425
1477010446350000	16.8455	4.90268	5.09813	0.783718	0.423619	radar	4.57887	16.9236	5.10119	16.7983	4.75103	0.678278	0.298711
1477010446400000	17.0103	5.12552	5.12377	0.823729	0.445876	lidar	0.499876	16.9955	5.21099	16.9799	4.92077	0.69587	0.310209
1477010446450000	17.1795	5.29923	5.09418	0.844057	0.448231	radar	1.78212	17.3421	4.64623	17.1578	5.09409	0.713599	0.321916
1477010446500000	17.3402	5.47831	5.07593	0.863481	0.445081	lidar	0.234604	17.2894	5.43542	17.3319	5.27094	0.731461	0.333831
1477010446550000	17.4953	5.65207	5.03193	0.885171	0.451343	radar	3.32325	17.6463	4.74597	17.5019	5.45128	0.749454	0.345948
1477010446600000	17.6911	5.77308	4.98587	0.870907	0.408367	lidar	2.03226	17.7853	5.62476	17.6679	5.63506	0.767575	0.358265
1477010446650000	17.8326	5.97411	4.95457	0.906635	0.436911	radar	1.13154	17.9216	6.07151	17.8297	5.82221	0.785823	0.370778
1477010446700000	18.0085	6.1603	4.96389	0.917426	0.423488	lidar	0.750611	18.1263	6.16985	17.9872	6.01269	0.804194	0.383482
1477010446750000	18.1568	6.36959	4.97523	0.942362	0.427986	radar	0.6516	18.1245	6.79027	18.1403	6.20641	0.822686	0.396375
1477010446800000	18.279	6.60374	4.99429	0.9805	0.447536	lidar	0.462452	18.2164	6.66138	18.2888	6.40332	0.841297	0.409451
1477010446850000	18.4095	6.81962	4.991	1.00944	0.458662	radar	0.237965	18.4022	7.02231	18.4328	6.60333	0.860025	0.422705
1477010446900000	18.5597	6.95556	4.91594	1.00274	0.4252	lidar	2.36082	18.5422	6.76013	18.572	6.80638	0.878867	0.436135
1477010446950000	18.7087	7.16183	4.94292	1.01148	0.402475	radar	0.628082	18.8089	7.24388	18.7064	7.01237	0.897823	0.449734
1477010447000000	18.908	7.2978	4.90073	0.986635	0.350324	lidar	4.17914	19.1441	7.18344	18.8359	7.22122	0.91689	0.463498
1477010447050000	18.9943	7.50572	4.84002	1.03085	0.396678	radar	4.16355	18.5479	7.4012	18.9604	7.43283	0.936066	0.477422
1477010447100000	19.0857	7.76433	4.88116	1.07523	0.424923	lidar	1.04525	19.0138	7.8688	19.0798	7.64712	0.95535	0.491501
1477010447150000	19.2061	7.97252	4.88062	1.09028	0.415296	radar	0.303501	19.3089	7.67375	19.1939	7.86397	0.974741	0.505729
1477010447200000	19.2859	8.18683	4.85896	1.12077	0.427014	lidar	1.4201	19.132	8.12845	19.3028	8.08329	0.994236	0.5201
1477010447250000	19.3848	8.39827	4.85838	1.13644	0.413607	radar	2.30514	19.0239	8.17194	19.4062	8.30497	1.01383	0.53461
1477010447300000	19.481	8.54682	4.76435	1.13998	0.395419	lidar	4.13871	19.347	8.30741	19.5042	8.5289	1.03354	0.549253
1477010447350000	19.571	8.75765	4.74356	1.16433	0.405957	radar	0.605642	19.6843	8.35902	19.5967	8.75494	1.05334	0.564023
1477010447400000	19.7345	8.92898	4.7184	1.14704	0.363028	lidar	4.23608	20.0039	8.8906	19.6835	8.983	1.07324	0.578913
1477010447450000	19.8063	9.15273	4.69935	1.18281	0.393586	radar	1.03404	19.6061	9.48659	19.7645	9.21294	1.09324	0.593918
1477010447500000	19.9379	9.37438	4.72464	1.18656	0.374845	lidar	2.9152	20.1574	9.45949	19.8398	9.44463	1.11335	0.609031
1477010447550000	19.9813	9.5995	4.68403	1.23497	0.426455	radar	2.75874	19.6163	9.76606	19.9093	9.67795	1.13354	0.624246
1477010447600000	20.0695	9.83602	4.70924	1.25439	0.42387	lidar	0.679218	20.1573	9.90876	19.9728	9.91275	1.15384	0.639557
1477010447650000	20.1297	10.084	4.74593	1.2802	0.422537	radar	7.0865	19.1911	11.5493	20.0303	10.1489	1.17423	0.654957
1477010447700000	20.1779	10.3531	4.79496	1.31623	0.438691	lidar	0.821427	20.166	10.4687	20.0817	10.3863	1.19472	0.670439
1477010447750000	20.1926	10.5907	4.76904	1.36633	0.485561	radar	2.93503	19.6774	10.803	20.1271	10.6247	1.21531	0.685997
1477010447800000	20.2514	10.8604	4.82196	1.39175	0.485742	lidar	1.95342	20.3711	11.0109	20.1663	10.864	1.23598	0.701624
1477010447850000	20.2806	11.1158	4.84859	1.42021	0.485624	radar	4.87241	19.4335	12.3402	20.1993	11.1041	1.25676	0.717312
1477010447900000	20.3149	11.3538	4.84615	1.44379	0.484898	lidar	0.00194973	20.3164	11.3483	20.2261	11.3449	1.27763	0.733056
1477010447950000	20.2587	11.6044	4.81312	1.52461	0.579924	radar	10.619	19.2063	12.2418	20.2466	11.5861	1.29859	0.748846
1477010448000000	20.3309	11.8437	4.82083	1.52789	0.551107	lidar	4.80461	20.6141	11.9421	20.2608	11.8275	1.31965	0.764677
1477010448050000	20.3579	12.0774	4.83212	1.53036	0.499603	radar	3.74031	19.966	11.9688	20.2687	12.0692	1.3408	0.780541
1477010448100000	20.345	12.3615	4.89158	1.56725	0.510975	lidar	1.10045	20.3263	12.4966	20.2701	12.3108	1.36205	0.79643
1477010448150000	20.2941	12.6011	4.86483	1.62795	0.57424	radar	3.17726	20.0192	12.4822	20.2653	12.5522	1.38339	0.812338
1477010448200000	20.3193	12.8403	4.85985	1.63965	0.555753	lidar	1.87137	20.498	12.8924	20.254	12.7933	1.40483	0.828256
1477010448250000	20.3065	13.0725	4.84336	1.66619	0.558197	radar	2.10728	20.9151	12.2555	20.2363	13.0339	1.42636	0.844176
1477010448300000	20.271	13.2868	4.80652	1.69634	0.56176	lidar	1.04806	20.1943	13.1688	20.2122	13.2738	1.44799	0.860092
1477010448350000	20.2324	13.5218	4.80673	1.72211	0.552893	radar	1.3012	19.858	13.5236	20.1818	13.5129	1.46971	0.875995
1477010448400000	20.2124	13.779	4.83286	1.74263	0.544361	lidar	1.30021	20.3245	13.8896	20.1449	13.7509	1.49153	0.891878
1477010448450000	20.1561	14.0071	4.81791	1.77975	0.563839	radar	0.846025	20.3387	13.5307	20.1017	13.9878	1.51344	0.907732
1477010448500000	20.1012	14.261	4.84559	1.80855	0.563682	lidar	0.338875	20.1216	14.337	20.0521	14.2233	1.53545	0.92355
1477010448550000	20.0293	14.4901	4.84197	1.83987	0.565095	radar	1.38036	19.6717	14.4038	19.9962	14.4573	1.55756	0.939324
1477010448600000	19.9212	14.7429	4.88364	1.88305	0.579976	lidar	1.19328	19.781	14.773	19.9339	14.6897	1.57976	0.955045
