time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010454450000	nan	nan	nan	nan	nan	radar	nan	-1.29894	10.9012	-1.31706	10.7324	4.26433	0.586937
1477010454500000	nan	nan	nan	nan	nan	lidar	nan	-1.49687	10.4198	-1.41889	10.4945	4.27495	0.559219
1477010454550000	nan	nan	nan	nan	nan	radar	nan	-1.59293	10.0212	-1.51917	10.2559	4.28507	0.531256
1477010454600000	nan	nan	nan	nan	nan	lidar	nan	-1.61875	10.2374	-1.61797	10.0165	4.29468	0.503058
1477010454650000	nan	nan	nan	nan	nan	radar	nan	-1.59701	9.96554	-1.71539	9.77637	4.30378	0.47464
1477010454700000	nan	nan	nan	nan	nan	lidar	nan	-1.73381	9.71347	-1.81147	9.53564	4.31236	0.446011
1477010454750000	nan	nan	nan	nan	nan	radar	nan	-2.27191	9.37316	-1.90631	9.29431	4.32042	0.417185
1477010454800000	nan	nan	nan	nan	nan	lidar	nan	-1.93833	8.77028	-1.99998	9.05243	4.32796	0.388174
1477010454850000	nan	nan	nan	nan	nan	radar	nan	-1.96565	9.13274	-2.09256	8.81003	4.33496	0.35899
1477010454900000	nan	nan	nan	nan	nan	lidar	nan	-2.1768	8.5411	-2.18412	8.56717	4.34144	0.329646
1477010454950000	nan	nan	nan	nan	nan	radar	nan	-2.65863	8.19477	-2.27474	8.32388	4.34737	0.300154
1477010455000000	nan	nan	nan	nan	nan	lidar	nan	-2.21875	8.15339	-2.3645	8.0802	4.35277	0.270528
1477010455050000	nan	nan	nan	nan	nan	radar	nan	-2.273	8.52315	-2.45348	7.83617	4.35763	0.240781
1477010455100000	nan	nan	nan	nan	nan	lidar	nan	-2.59674	7.60288	-2.54177	7.59183	4.36194	0.210925
1477010455150000	nan	nan	nan	nan	nan	radar	nan	-3.08256	7.38874	-2.62944	7.34723	4.3657	0.180973
1477010455200000	nan	nan	nan	nan	nan	lidar	nan	-2.79865	7.064	-2.71658	7.10238	4.36892	0.15094
1477010455250000	nan	nan	nan	nan	nan	radar	nan	-2.79412	7.20818	-2.80326	6.85734	4.37158	0.120837
1477010455300000	nan	nan	nan	nan	nan	lidar	nan	-2.74651	6.86867	-2.88957	6.61214	4.37369	0.0906778
1477010455350000	nan	nan	nan	nan	nan	radar	nan	-2.57673	6.36755	-2.97559	6.36681	4.37525	0.0604766
1477010455400000	nan	nan	nan	nan	nan	lidar	nan	-2.90217	6.22989	-3.0614	6.12139	4.37625	0.0302462
1477010455450000	nan	nan	nan	nan	nan	radar	nan	-3.50172	6.10796	-3.14709	5.87592	4.3767	-7.7421e-16
1477010455500000	nan	nan	nan	nan	nan	lidar	nan	-3.17781	5.53101	-3.23274	5.63044	4.3766	-0.0302486
1477010455550000	nan	nan	nan	nan	nan	radar	nan	-3.19736	5.19093	-3.31843	5.38497	4.37594	-0.0604861
1477010455600000	nan	nan	nan	nan	nan	lidar	nan	-3.43031	5.10507	-3.40424	5.13955	4.37473	-0.0906993
1477010455650000	nan	nan	nan	nan	nan	radar	nan	-3.4281	4.94644	-3.49026	4.89422	4.37296	-0.120875
1477010455700000	nan	nan	nan	nan	nan	lidar	nan	-3.69435	4.52196	-3.57657	4.64902	4.37064	-0.150999
1477010455750000	nan	nan	nan	nan	nan	radar	nan	-3.50501	4.17643	-3.66325	4.40398	4.36777	-0.181059
1477010455800000	nan	nan	nan	nan	nan	lidar	nan	-4.00238	4.04684	-3.75039	4.15913	4.36435	-0.211042
1477010455850000	nan	nan	nan	nan	nan	radar	nan	-4.06447	4.10977	-3.83806	3.91452	4.36038	-0.240933
1477010455900000	nan	nan	nan	nan	nan	lidar	nan	-3.88053	3.75177	-3.92635	3.67019	4.35587	-0.270721
1477010455950000	nan	nan	nan	nan	nan	radar	nan	-4.23729	3.88878	-4.01533	3.42616	4.35081	-0.300392
1477010456000000	nan	nan	nan	nan	nan	lidar	nan	-4.15119	3.21968	-4.10509	3.18248	4.34522	-0.329933
1477010456050000	nan	nan	nan	nan	nan	radar	nan	-4.27467	2.88187	-4.19571	2.93919	4.33908	-0.359331
1477010456100000	nan	nan	nan	nan	nan	lidar	nan	-4.32451	2.55034	-4.28727	2.69633	4.33241	-0.388573
1477010456150000	nan	nan	nan	nan	nan	radar	nan	-4.38481	2.39989	-4.37985	2.45393	4.32521	-0.417647
1477010456200000	nan	nan	nan	nan	nan	lidar	nan	-4.61223	2.09192	-4.47352	2.21205	4.31749	-0.446541
1477010456250000	nan	nan	nan	nan	nan	radar	nan	-4.29257	1.92854	-4.56836	1.97072	4.30924	-0.475242
1477010456300000	nan	nan	nan	nan	nan	lidar	nan	-4.86829	1.53442	-4.66444	1.72998	4.30047	-0.503737
1477010456350000	nan	nan	nan	nan	nan	radar	nan	-4.98165	1.43611	-4.76186	1.48989	4.29119	-0.532014
1477010456400000	nan	nan	nan	nan	nan	lidar	nan	-4.66779	1.28643	-4.86067	1.25049	4.2814	-0.560063
1477010456450000	nan	nan	nan	nan	nan	radar	nan	-4.98594	1.10894	-4.96094	1.01182	4.2711	-0.58787
1477010456500000	nan	nan	nan	nan	nan	lidar	nan	-4.85498	0.825662	-5.06277	0.77393	4.26031	-0.615424
1477010456550000	nan	nan	nan	nan	nan	radar	nan	-4.84736	0.18101	-5.16621	0.536876	4.24903	-0.642715
1477010456600000	nan	nan	nan	nan	nan	lidar	nan	-5.1231	0.257311	-5.27133	0.300706	4.23725	-0.669729
1477010456650000	nan	nan	nan	nan	nan	radar	nan	-5.99809	-0.290765	-5.3782	0.0654719	4.225	-0.696457
1477010456700000	nan	nan	nan	nan	nan	lidar	nan	-5.29972	-0.212982	-5.4869	-0.168772	4.21227	-0.722888
1477010456750000	nan	nan	nan	nan	nan	radar	nan	-5.64447	-0.144522	-5.59748	-0.401971	4.19907	-0.749011
1477010456800000	nan	nan	nan	nan	nan	lidar	nan	-5.85359	-0.445801	-5.71001	-0.634069	4.18541	-0.774816
1477010456850000	nan	nan	nan	nan	nan	radar	nan	-5.30947	-0.724468	-5.82456	-0.865006	4.17129	-0.800292
1477010456900000	nan	nan	nan	nan	nan	lidar	nan	-5.87835	-1.26863	-5.94118	-1.09472	4.15673	-0.825429
1477010456950000	nan	nan	nan	nan	nan	radar	nan	-5.68069	-1.52871	-6.05993	-1.32316	4.14172	-0.850218
1477010457000000	nan	nan	nan	nan	nan	lidar	nan	-6.27264	-1.50938	-6.18087	-1.55025	4.12629	-0.87465
1477010457050000	nan	nan	nan	nan	nan	radar	nan	-6.11355	-1.75966	-6.30406	-1.77593	4.11042	-0.898715
1477010457100000	nan	nan	nan	nan	nan	lidar	nan	-6.34007	-2.13685	-6.42954	-2.00014	4.09414	-0.922403
1477010457150000	nan	nan	nan	nan	nan	radar	nan	-6.99344	-2.17445	-6.55738	-2.22281	4.07745	-0.945708
1477010457200000	nan	nan	nan	nan	nan	lidar	nan	-6.79288	-2.4458	-6.68761	-2.44386	4.06035	-0.968618
1477010457250000	nan	nan	nan	nan	nan	radar	nan	-7.14408	-2.67584	-6.82029	-2.66323	4.04286	-0.991128
1477010457300000	nan	nan	nan	nan	nan	lidar	nan	-6.8003	-3.10086	-6.95546	-2.88084	4.02498	-1.01323
1477010457350000	nan	nan	nan	nan	nan	radar	nan	-7.13937	-3.22028	-7.09316	-3.09663	4.00673	-1.03491
1477010457400000	nan	nan	nan	nan	nan	lidar	nan	-7.12118	-3.26434	-7.23344	-3.31051	3.9881	-1.05617
1477010457450000	nan	nan	nan	nan	nan	radar	nan	-7.77186	-4.08999	-7.37632	-3.5224	3.96912	-1.077
1477010457500000	nan	nan	nan	nan	nan	lidar	nan	-7.49009	-3.49081	-7.52184	-3.73223	3.94978	-1.09739
1477010457550000	nan	nan	nan	nan	nan	radar	nan	-7.52393	-3.88213	-7.67004	-3.93992	3.9301	-1.11733
1477010457600000	nan	nan	nan	nan	nan	lidar	nan	-7.88049	-4.29783	-7.82094	-4.14539	3.91009	-1.13683
1477010457650000	nan	nan	nan	nan	nan	radar	nan	-8.08524	-4.57834	-7.97457	-4.34854	3.88974	-1.15586
1477010457700000	nan	nan	nan	nan	nan	lidar	nan	-8.22492	-4.79812	-8.13095	-4.5493	3.86909	-1.17444
1477010457750000	nan	nan	nan	nan	nan	radar	nan	-8.453	-4.95621	-8.29011	-4.74759	3.84812	-1.19254
1477010457800000	nan	nan	nan	nan	nan	lidar	nan	-8.33552	-5.1059	-8.45204	-4.94331	3.82686	-1.21018
1477010457850000	nan	nan	nan	nan	nan	radar	nan	-8.55062	-4.79248	-8.61678	-5.13637	3.8053	-1.22733
1477010457900000	nan	nan	nan	nan	nan	lidar	nan	-8.91477	-5.51752	-8.78433	-5.32669	3.78346	-1.244
1477010457950000	nan	nan	nan	nan	nan	radar	nan	-9.04115	-5.69364	-8.95469	-5.51417	3.76136	-1.26019
1477010458000000	nan	nan	nan	nan	nan	lidar	nan	-9.03391	-5.80267	-9.12788	-5.69872	3.73899	-1.27588
1477010458050000	nan	nan	nan	nan	nan	radar	nan	-8.86897	-5.41973	-9.30388	-5.88026	3.71636	-1.29109
1477010458100000	nan	nan	nan	nan	nan	lidar	nan	-9.30811	-5.82368	-9.4827	-6.05868	3.69349	-1.30579
1477010458150000	nan	nan	nan	nan	nan	radar	nan	-9.80646	-6.41174	-9.66432	-6.23389	3.67039	-1.31999
1477010458200000	nan	nan	nan	nan	nan	lidar	nan	-9.62547	-6.55958	-9.84874	-6.4058	3.64706	-1.33369
1477010458250000	nan	nan	nan	nan	nan	radar	nan	-10.6688	-6.35543	-10.0359	-6.57431	3.62351	-1.34689
1477010458300000	nan	nan	nan	nan	nan	lidar	nan	-10.2246	-6.83402	-10.2259	-6.73933	3.59976	-1.35957
1477010458350000	nan	nan	nan	nan	nan	radar	nan	-10.2205	-6.71044	-10.4186	-6.90075	3.5758	-1.37175
1477010458400000	nan	nan	nan	nan	nan	lidar	nan	-10.7616	-7.29159	-10.614	-7.05849	3.55166	-1.38342
1477010458450000	nan	nan	nan	nan	nan	radar	nan	-10.8944	-6.83335	-10.8121	-7.21245	3.52733	-1.39457
1477010458500000	nan	nan	nan	nan	nan	lidar	nan	-11.2219	-7.56979	-11.0128	-7.36252	3.50283	-1.40521
1477010458550000	nan	nan	nan	nan	nan	radar	nan	-10.986	-7.3707	-11.2161	-7.50861	3.47816	-1.41533
1477010458600000	nan	nan	nan	nan	nan	lidar	nan	-11.0934	-7.6776	-11.422	-7.65064	3.45334	-1.42495
1477010458650000	nan	nan	nan	nan	nan	radar	nan	-11.4213	-7.46085	-11.6304	-7.78849	3.42838	-1.43404
1477010458700000	nan	nan	nan	nan	nan	lidar	nan	-11.5269	-7.8215	-11.8413	-7.92208	3.40327	-1.44262
1477010458750000	nan	nan	nan	nan	nan	radar	nan	-11.9422	-7.88317	-12.0546	-8.05131	3.37803	-1.45069
1477010458800000	nan	nan	nan	nan	nan	lidar	nan	-12.09	-8.08828	-12.2702	-8.17609	3.35267	-1.45824
1477010458850000	nan	nan	nan	nan	nan	radar	nan	-12.4462	-8.02117	-12.4881	-8.29633	3.3272	-1.46528
1477010458900000	nan	nan	nan	nan	nan	lidar	nan	-12.4231	-8.2599	-12.7082	-8.41193	3.30162	-1.47181
1477010458950000	nan	nan	nan	nan	nan	radar	nan	-12.7461	-8.19449	-12.9304	-8.5228	3.27594	-1.47783
1477010459000000	nan	nan	nan	nan	nan	lidar	nan	-13.2911	-8.64594	-13.1547	-8.62886	3.25017	-1.48334
1477010459050000	nan	nan	nan	nan	nan	radar	nan	-13.7929	-8.47158	-13.381	-8.73002	3.22432	-1.48835
1477010459100000	nan	nan	nan	nan	nan	lidar	nan	-13.384	-8.57583	-13.6092	-8.82619	3.19839	-1.49285
1477010459150000	nan	nan	nan	nan	nan	radar	nan	-13.6376	-8.26343	-13.8392	-8.91729	3.1724	-1.49684
1477010459200000	nan	nan	nan	nan	nan	lidar	nan	-13.9959	-8.99264	-14.0709	-9.00324	3.14634	-1.50034
1477010459250000	nan	nan	nan	nan	nan	radar	nan	-14.4737	-8.79552	-14.3043	-9.08395	3.12023	-1.50335
1477010459300000	nan	nan	nan	nan	nan	lidar	nan	-14.4273	-9.1875	-14.5391	-9.15936	3.09407	-1.50585
1477010459350000	nan	nan	nan	nan	nan	radar	nan	-14.5757	-9.32634	-14.7754	-9.22939	3.06788	-1.50787
1477010459400000	nan	nan	nan	nan	nan	lidar	nan	-15.062	-9.04396	-15.013	-9.29397	3.04164	-1.50941
1477010459450000	nan	nan	nan	nan	nan	radar	nan	-15.6189	-9.69365	-15.2517	-9.35302	3.01538	-1.51046
1477010459500000	nan	nan	nan	nan	nan	lidar	nan	-15.6682	-9.56749	-15.4916	-9.40649	2.9891	-1.51103
1477010459550000	nan	nan	nan	nan	nan	radar	nan	-15.9381	-9.35751	-15.7324	-9.45431	2.96281	-1.51112
1477010459600000	nan	nan	nan	nan	nan	lidar	nan	-16.0862	-9.59819	-15.9741	-9.49642	2.9365	-1.51075
1477010459650000	nan	nan	nan	nan	nan	radar	nan	-16.6033	-8.85459	-16.2164	-9.53277	2.9102	-1.50991
1477010459700000	nan	nan	nan	nan	nan	lidar	nan	-16.4229	-9.37029	-16.4594	-9.5633	2.88389	-1.50861
1477010459750000	nan	nan	nan	nan	nan	radar	nan	-16.011	-9.33486	-16.7027	-9.58797	2.85759	-1.50685
1477010459800000	nan	nan	nan	nan	nan	lidar	nan	-17.1132	-9.43043	-16.9464	-9.60673	2.83131	-1.50465
1477010459850000	nan	nan	nan	nan	nan	radar	nan	-16.9255	-10.8571	-17.1903	-9.61954	2.80504	-1.50199
1477010459900000	nan	nan	nan	nan	nan	lidar	nan	-17.5448	-9.57485	-17.4342	-9.62636	2.7788	-1.4989
1477010459950000	nan	nan	nan	nan	nan	radar	nan	-18.1371	-9.39146	-17.6781	-9.62717	2.75258	-1.49537
1477010460000000	nan	nan	nan	nan	nan	lidar	nan	-17.9724	-9.42299	-17.9216	-9.62194	2.7264	-1.49142
1477010460050000	nan	nan	nan	nan	nan	radar	nan	-18.3083	-9.18778	-18.1648	-9.61064	2.70025	-1.48704
1477010460100000	nan	nan	nan	nan	nan	lidar	nan	-18.2763	-9.60997	-18.4074	-9.59325	2.67415	-1.48224
1477010460150000	nan	nan	nan	nan	nan	radar	nan	-18.2443	-9.58547	-18.6493	-9.56977	2.64809	-1.47704
1477010460200000	nan	nan	nan	nan	nan	lidar	nan	-18.9545	-9.51544	-18.8904	-9.54017	2.62208	-1.47143
1477010460250000	nan	nan	nan	nan	nan	radar	nan	-18.6983	-9.02886	-19.1305	-9.50446	2.59612	-1.46542
1477010460300000	nan	nan	nan	nan	nan	lidar	nan	-19.2983	-9.09865	-19.3694	-9.46265	2.57021	-1.45902
1477010460350000	nan	nan	nan	nan	nan	radar	nan	-19.7037	-8.79906	-19.6069	-9.41472	2.54437	-1.45224
1477010460400000	nan	nan	nan	nan	nan	lidar	nan	-19.8731	-8.96417	-19.8431	-9.36071	2.51859	-1.44507
1477010460450000	nan	nan	nan	nan	nan	radar	nan	-20.3815	-7.67549	-20.0775	-9.30061	2.49288	-1.43754
1477010460500000	nan	nan	nan	nan	nan	lidar	nan	-20.1607	-9.59663	-20.3102	-9.23446	2.46723	-1.42965
1477010460550000	nan	nan	nan	nan	nan	radar	nan	-20.4587	-9.7448	-20.5409	-9.16227	2.44166	-1.4214
1477010460600000	nan	nan	nan	nan	nan	lidar	nan	-20.6596	-8.91527	-20.7695	-9.08408	2.41616	-1.4128
1477010460650000	nan	nan	nan	nan	nan	radar	nan	-21.5568	-8.5005	-20.9959	-8.99994	2.39073	-1.40386
1477010460700000	nan	nan	nan	nan	nan	lidar	nan	-21.0195	-8.85082	-21.2198	-8.90987	2.36539	-1.39458
1477010460750000	nan	nan	nan	nan	nan	radar	nan	-21.8628	-8.64129	-21.4412	-8.81393	2.34012	-1.38498
1477010460800000	nan	nan	nan	nan	nan	lidar	nan	-21.5029	-8.87191	-21.6597	-8.71217	2.31494	-1.37506
1477010460850000	nan	nan	nan	nan	nan	radar	nan	-21.9514	-7.41274	-21.8754	-8.60465	2.28985	-1.36482
1477010460900000	nan	nan	nan	nan	nan	lidar	nan	-21.9793	-8.57089	-22.088	-8.49143	2.26484	-1.35429
1477010460950000	nan	nan	nan	nan	nan	radar	nan	-22.1914	-7.70392	-22.2975	-8.37258	2.23991	-1.34346
1477010461000000	nan	nan	nan	nan	nan	lidar	nan	-22.5838	-8.35296	-22.5035	-8.24817	2.21508	-1.33234
1477010461050000	nan	nan	nan	nan	nan	radar	nan	-22.3177	-8.57758	-22.7061	-8.11829	2.19034	-1.32094
1477010461100000	nan	nan	nan	nan	nan	lidar	nan	-22.9861	-7.6724	-22.9049	-7.98301	2.16569	-1.30927
1477010461150000	nan	nan	nan	nan	nan	radar	nan	-23.2693	-8.32031	-23.1	-7.84243	2.14113	-1.29733
1477010461200000	nan	nan	nan	nan	nan	lidar	nan	-23.4777	-7.56583	-23.2911	-7.69663	2.11667	-1.28514
1477010461250000	nan	nan	nan	nan	nan	radar	nan	-23.473	-7.02103	-23.4781	-7.54572	2.0923	-1.27271
1477010461300000	nan	nan	nan	nan	nan	lidar	nan	-23.5408	-7.36069	-23.6609	-7.3898	2.06803	-1.26003
1477010461350000	nan	nan	nan	nan	nan	radar	nan	-24.0505	-6.56969	-23.8393	-7.22897	2.04385	-1.24713
1477010461400000	nan	nan	nan	nan	nan	lidar	nan	-23.9384	-7.26171	-24.0132	-7.06336	2.01977	-1.234
1477010461450000	nan	nan	nan	nan	nan	radar	nan	-24.3577	-5.94086	-24.1825	-6.89307	1.99579	-1.22065
1477010461500000	nan	nan	nan	nan	nan	lidar	nan	-24.2574	-6.4352	-24.347	-6.71823	1.97191	-1.2071
1477010461550000	nan	nan	nan	nan	nan	radar	nan	-24.788	-7.18367	-24.5066	-6.53895	1.94812	-1.19335
1477010461600000	nan	nan	nan	nan	nan	lidar	nan	-24.3008	-6.43799	-24.6612	-6.35538	1.92443	-1.17942
1477010461650000	nan	nan	nan	nan	nan	radar	nan	-24.6108	-6.00878	-24.8107	-6.16764	1.90084	-1.1653
1477010461700000	nan	nan	nan	nan	nan	lidar	nan	-25.146	-5.91902	-24.955	-5.97587	1.87735	-1.15101
1477010461750000	nan	nan	nan	nan	nan	radar	nan	-24.8975	-5.02285	-25.094	-5.7802	1.85395	-1.13656
1477010461800000	nan	nan	nan	nan	nan	lidar	nan	-25.1941	-5.64372	-25.2276	-5.58079	1.83065	-1.12195
1477010461850000	nan	nan	nan	nan	nan	radar	nan	-25.5328	-5.4399	-25.3556	-5.37777	1.80745	-1.10719
1477010461900000	nan	nan	nan	nan	nan	lidar	nan	-25.5712	-5.10241	-25.4779	-5.1713	1.78435	-1.09229
1477010461950000	nan	nan	nan	nan	nan	radar	nan	-25.0178	-6.55904	-25.5946	-4.96152	1.76135	-1.07726
1477010462000000	nan	nan	nan	nan	nan	lidar	nan	-25.6952	-4.89995	-25.7055	-4.7486	1.73844	-1.06211
1477010462050000	nan	nan	nan	nan	nan	radar	nan	-25.8162	-4.40681	-25.8105	-4.53268	1.71563	-1.04685
1477010462100000	nan	nan	nan	nan	nan	lidar	nan	-25.9516	-4.26659	-25.9096	-4.31392	1.69292	-1.03148
1477010462150000	nan	nan	nan	nan	nan	radar	nan	-26.8953	-4.43966	-26.0027	-4.0925	1.6703	-1.01601
1477010462200000	nan	nan	nan	nan	nan	lidar	nan	-26.1198	-3.67723	-26.0897	-3.86856	1.64778	-1.00046
1477010462250000	nan	nan	nan	nan	nan	radar	nan	-26.5652	-3.85723	-26.1706	-3.64227	1.62536	-0.984821
1477010462300000	nan	nan	nan	nan	nan	lidar	nan	-25.9974	-3.24722	-26.2453	-3.4138	1.60303	-0.969111
1477010462350000	nan	nan	nan	nan	nan	radar	nan	-26.2976	-3.01078	-26.3138	-3.18332	1.58079	-0.953336
1477010462400000	nan	nan	nan	nan	nan	lidar	nan	-26.1741	-2.87885	-26.376	-2.95098	1.55865	-0.937505
1477010462450000	nan	nan	nan	nan	nan	radar	nan	-26.4681	-3.44967	-26.4319	-2.71697	1.53661	-0.921626
1477010462500000	nan	nan	nan	nan	nan	lidar	nan	-26.674	-2.73852	-26.4815	-2.48143	1.51465	-0.905707
1477010462550000	nan	nan	nan	nan	nan	radar	nan	-26.657	-1.72382	-26.5247	-2.24456	1.49279	-0.889755
1477010462600000	nan	nan	nan	nan	nan	lidar	nan	-26.6691	-2.17333	-26.5616	-2.0065	1.47103	-0.873778
1477010462650000	nan	nan	nan	nan	nan	radar	nan	-26.3248	-1.32261	-26.5921	-1.76744	1.44935	-0.857785
1477010462700000	nan	nan	nan	nan	nan	lidar	nan	-26.4671	-1.53207	-26.6161	-1.52753	1.42777	-0.841783
1477010462750000	nan	nan	nan	nan	nan	radar	nan	-26.4998	-2.19525	-26.6338	-1.28695	1.40628	-0.825781
1477010462800000	nan	nan	nan	nan	nan	lidar	nan	-26.5998	-1.14277	-26.6451	-1.04586	1.38489	-0.809784
1477010462850000	nan	nan	nan	nan	nan	radar	nan	-27.2008	-1.67678	-26.65	-0.804425	1.36358	-0.793802
1477010462900000	nan	nan	nan	nan	nan	lidar	nan	-26.7355	-0.59539	-26.6485	-0.562812	1.34237	-0.777843
1477010462950000	nan	nan	nan	nan	nan	radar	nan	-26.9891	0.0351491	-26.6406	-0.321181	1.32125	-0.761912
1477010463000000	nan	nan	nan	nan	nan	lidar	nan	-26.4553	0.0602653	-26.6264	-0.0796947	1.30022	-0.746018
1477010463050000	nan	nan	nan	nan	nan	radar	nan	-26.9537	0.136944	-26.6059	0.161489	1.27928	-0.730167
1477010463100000	nan	nan	nan	nan	nan	lidar	nan	-26.6201	0.57588	-26.5792	0.402213	1.25843	-0.714368
1477010463150000	nan	nan	nan	nan	nan	radar	nan	-26.8241	0.381508	-26.5462	0.642323	1.23768	-0.698628
1477010463200000	nan	nan	nan	nan	nan	lidar	nan	-26.7293	1.06082	-26.5069	0.881666	1.21702	-0.682952
1477010463250000	nan	nan	nan	nan	nan	radar	nan	-25.9562	2.60409	-26.4616	1.12009	1.19645	-0.667349
1477010463300000	nan	nan	nan	nan	nan	lidar	nan	-26.3986	1.42212	-26.4101	1.35745	1.17597	-0.651826
1477010463350000	nan	nan	nan	nan	nan	radar	nan	-26.5072	-0.563929	-26.3526	1.59361	1.15559	-0.636387
1477010463400000	nan	nan	nan	nan	nan	lidar	nan	-26.3594	1.79315	-26.2891	1.82841	1.1353	-0.621042
1477010463450000	nan	nan	nan	nan	nan	radar	nan	-26.3475	1.82827	-26.2197	2.06173	1.11511	-0.605796
1477010463500000	nan	nan	nan	nan	nan	lidar	nan	-26.2502	2.18481	-26.1444	2.29342	1.09501	-0.590655
1477010463550000	nan	nan	nan	nan	nan	radar	nan	-26.069	2.27896	-26.0633	2.52336	1.07501	-0.575626
1477010463600000	nan	nan	nan	nan	nan	lidar	nan	-26.0641	2.80701	-25.9765	2.75141	1.0551	-0.560715
1477010463650000	nan	nan	nan	nan	nan	radar	nan	-26.3234	3.02388	-25.884	2.97746	1.0353	-0.545928
1477010463700000	nan	nan	nan	nan	nan	lidar	nan	-25.8345	3.42005	-25.786	3.20139	1.01559	-0.53127
1477010463750000	nan	nan	nan	nan	nan	radar	nan	-26.1824	3.73376	-25.6826	3.42306	0.995982	-0.516749
1477010463800000	nan	nan	nan	nan	nan	lidar	nan	-25.6666	3.63509	-25.5737	3.64238	0.976476	-0.502369
1477010463850000	nan	nan	nan	nan	nan	radar	nan	-25.5773	3.13316	-25.4596	3.85924	0.957073	-0.488137
1477010463900000	nan	nan	nan	nan	nan	lidar	nan	-25.7492	3.99967	-25.3402	4.07353	0.937775	-0.474056
1477010463950000	nan	nan	nan	nan	nan	radar	nan	-25.3516	3.75691	-25.2157	4.28514	0.918583	-0.460133
1477010464000000	nan	nan	nan	nan	nan	lidar	nan	-25.0214	4.52803	-25.0862	4.49399	0.899499	-0.446373
1477010464050000	nan	nan	nan	nan	nan	radar	nan	-24.2719	4.30917	-24.9518	4.69998	0.880524	-0.432781
1477010464100000	nan	nan	nan	nan	nan	lidar	nan	-25.0363	4.88499	-24.8126	4.90303	0.86166	-0.419361
1477010464150000	nan	nan	nan	nan	nan	radar	nan	-24.3609	4.95947	-24.6686	5.10304	0.84291	-0.406119
1477010464200000	nan	nan	nan	nan	nan	lidar	nan	-24.5041	5.35293	-24.5201	5.29995	0.824275	-0.393058
1477010464250000	nan	nan	nan	nan	nan	radar	nan	-24.4379	5.24592	-24.367	5.49367	0.805758	-0.380184
1477010464300000	nan	nan	nan	nan	nan	lidar	nan	-24.1159	5.61152	-24.2095	5.68415	0.787361	-0.3675
1477010464350000	nan	nan	nan	nan	nan	radar	nan	-24.5638	4.75836	-24.0477	5.8713	0.769086	-0.35501
1477010464400000	nan	nan	nan	nan	nan	lidar	nan	-23.9153	5.94377	-23.8818	6.05508	0.750936	-0.342719
1477010464450000	nan	nan	nan	nan	nan	radar	nan	-23.5491	6.44495	-23.7117	6.23542	0.732913	-0.33063
1477010464500000	nan	nan	nan	nan	nan	lidar	nan	-23.6471	6.29102	-23.5377	6.41227	0.71502	-0.318746
1477010464550000	nan	nan	nan	nan	nan	radar	nan	-23.7544	6.53746	-23.3598	6.58559	0.69726	-0.30707
1477010464600000	nan	nan	nan	nan	nan	lidar	nan	-23.0099	6.86182	-23.1781	6.75533	0.679636	-0.295607
1477010464650000	nan	nan	nan	nan	nan	radar	nan	-22.7862	5.74144	-22.9928	6.92146	0.66215	-0.284359
1477010464700000	nan	nan	nan	nan	nan	lidar	nan	-22.6991	7.063	-22.804	7.08393	0.644806	-0.273329
1477010464750000	nan	nan	nan	nan	nan	radar	nan	-22.418	6.76159	-22.6117	7.24273	0.627606	-0.262519
1477010464800000	nan	nan	nan	nan	nan	lidar	nan	-22.5083	7.31524	-22.4161	7.39781	0.610555	-0.251932
1477010464850000	nan	nan	nan	nan	nan	radar	nan	-22.0543	7.85452	-22.2173	7.54917	0.593655	-0.24157
1477010464900000	nan	nan	nan	nan	nan	lidar	nan	-22.1947	7.69478	-22.0154	7.69679	0.576909	-0.231435
1477010464950000	nan	nan	nan	nan	nan	radar	nan	-21.6178	9.0351	-21.8105	7.84064	0.560322	-0.221529
1477010465000000	nan	nan	nan	nan	nan	lidar	nan	-21.6473	7.94	-21.6026	7.98072	0.543896	-0.211854
1477010465050000	nan	nan	nan	nan	nan	radar	nan	-21.8637	7.78661	-21.392	8.11703	0.527635	-0.202411
1477010465100000	nan	nan	nan	nan	nan	lidar	nan	-21.0852	7.8323	-21.1787	8.24957	0.511544	-0.193202
1477010465150000	nan	nan	nan	nan	nan	radar	nan	-20.5503	9.28616	-20.9628	8.37833	0.495624	-0.184227
1477010465200000	nan	nan	nan	nan	nan	lidar	nan	-21.0519	8.50983	-20.7445	8.50333	0.479882	-0.175488
1477010465250000	nan	nan	nan	nan	nan	radar	nan	-19.9265	9.40847	-20.5237	8.62457	0.464319	-0.166984
1477010465300000	nan	nan	nan	nan	nan	lidar	nan	-20.21	8.68914	-20.3006	8.74206	0.448941	-0.158718
1477010465350000	nan	nan	nan	nan	nan	radar	nan	-20.2277	8.8532	-20.0754	8.85583	0.433751	-0.150688
1477010465400000	nan	nan	nan	nan	nan	lidar	nan	-20.0633	8.86724	-19.848	8.96589	0.418753	-0.142894
1477010465450000	nan	nan	nan	nan	nan	radar	nan	-19.9264	8.7818	-19.6186	9.07227	0.403951	-0.135338
1477010465500000	nan	nan	nan	nan	nan	lidar	nan	-19.4861	8.96664	-19.3873	9.17499	0.38935	-0.128018
